Subject,Trial,Category,Image,Valence,Arousal,IMidx
14,12,1,face003.png,7,7,3
14,42,1,face004.png,2,7,4
14,37,1,face005.png,3,6,5
14,24,1,face006.png,1,8,6
14,21,1,face007.png,3,6,7
14,13,1,face008.png,1,6,8
14,8,1,face009.png,2,5,9
14,55,1,face010.png,2,6,10
14,40,1,face011.png,3,6,11
14,16,1,face012.png,2,7,12
14,33,1,face013.png,2,6,13
14,10,1,face014.png,3,7,14
14,38,1,face015.png,2,7,15
14,30,1,face016.png,3,7,16
14,11,1,face017.png,2,7,17
14,51,1,face018.png,2,8,18
14,9,1,face019.png,2,6,19
14,57,1,face020.png,2,7,20
14,58,2,flower001.png,7,6,21
14,47,2,flower002.png,9,8,22
14,22,2,flower003.png,8,8,23
14,56,2,flower004.png,7,6,24
14,26,2,flower005.png,8,8,25
14,17,2,flower006.png,8,7,26
14,7,2,flower007.png,8,6,27
14,52,2,flower008.png,8,7,28
14,39,2,flower009.png,6,6,29
14,15,2,flower010.png,8,6,30
14,41,2,flower011.png,8,8,31
14,45,2,flower012.png,8,8,32
14,50,2,flower013.png,7,7,33
14,4,2,flower014.png,7,4,34
14,28,2,flower015.png,6,6,35
14,35,2,flower016.png,7,7,36
14,60,2,flower017.png,9,9,37
14,43,2,flower018.png,8,8,38
14,54,2,flower019.png,8,7,39
14,3,2,flower020.png,7,2,40
14,1,3,snake001.png,5,1,41
14,5,3,snake002.png,5,3,42
14,34,3,snake003.png,3,6,43
14,31,3,snake004.png,3,5,44
14,27,3,snake005.png,3,6,45
14,49,3,snake006.png,3,6,46
14,48,3,snake007.png,3,5,47
14,19,3,snake008.png,3,6,48
14,25,3,snake009.png,3,6,49
14,59,3,snake010.png,2,7,50
14,23,3,snake011.png,3,5,51
14,53,3,snake012.png,3,8,52
14,6,3,snake013.png,4,3,53
14,18,3,snake014.png,3,7,54
14,32,3,snake015.png,3,7,55
14,44,3,snake016.png,3,7,56
14,2,3,snake017.png,5,2,57
14,20,3,snake018.png,2,7,58
14,29,3,snake019.png,3,6,59
14,14,3,snake020.png,3,5,60
15,54,1,face001.png,2,8,1
15,57,1,face002.png,4,6,2
15,21,1,face003.png,3,7,3
15,19,1,face004.png,2,7,4
15,18,1,face005.png,3,6,5
15,14,1,face006.png,4,6,6
15,53,1,face007.png,3,7,7
15,47,1,face008.png,3,7,8
15,1,1,face009.png,3,6,9
15,42,1,face010.png,3,6,10
15,20,1,face011.png,4,6,11
15,48,1,face012.png,2,7,12
15,45,1,face013.png,3,7,13
15,24,1,face014.png,3,6,14
15,59,1,face015.png,3,7,15
15,43,1,face016.png,2,7,16
15,6,1,face017.png,2,8,17
15,4,1,face018.png,2,8,18
15,11,1,face019.png,2,7,19
15,44,1,face020.png,2,2,20
15,9,2,flower001.png,5,3,21
15,39,2,flower002.png,4,2,22
15,32,2,flower003.png,5,3,23
15,56,2,flower004.png,5,2,24
15,27,2,flower005.png,5,2,25
15,52,2,flower006.png,4,3,26
15,34,2,flower007.png,6,4,27
15,2,2,flower008.png,5,3,28
15,15,2,flower009.png,6,2,29
15,29,2,flower010.png,5,2,30
15,50,2,flower011.png,5,2,31
15,12,2,flower012.png,6,2,32
15,35,2,flower013.png,5,2,33
15,31,2,flower014.png,5,2,34
15,26,2,flower015.png,5,2,35
15,58,2,flower016.png,5,3,36
15,37,2,flower017.png,7,3,37
15,13,2,flower018.png,6,3,38
15,46,2,flower019.png,5,2,39
15,7,2,flower020.png,6,3,40
15,17,3,snake001.png,3,3,41
15,22,3,snake002.png,4,6,42
15,38,3,snake003.png,4,6,43
15,36,3,snake004.png,4,6,44
15,25,3,snake005.png,4,6,45
15,41,3,snake006.png,4,6,46
15,40,3,snake007.png,4,4,47
15,33,3,snake008.png,5,2,48
15,51,3,snake009.png,4,2,49
15,10,3,snake010.png,4,6,50
15,49,3,snake011.png,4,2,51
15,60,3,snake012.png,4,3,52
15,3,3,snake013.png,3,5,53
15,30,3,snake014.png,4,5,54
15,5,3,snake015.png,4,6,55
15,8,3,snake016.png,3,6,56
15,28,3,snake017.png,4,5,57
15,23,3,snake018.png,4,7,58
15,55,3,snake019.png,3,4,59
15,16,3,snake020.png,3,7,60
16,38,1,face001.png,4,6,1
16,53,1,face002.png,4,5,2
16,18,1,face003.png,1,8,3
16,50,1,face004.png,2,2,4
16,17,1,face005.png,2,7,5
16,31,1,face006.png,3,6,6
16,8,1,face007.png,2,7,7
16,44,1,face008.png,3,8,8
16,49,1,face009.png,3,8,9
16,59,1,face010.png,4,3,10
16,19,1,face011.png,2,8,11
16,15,1,face012.png,4,3,12
16,29,1,face013.png,1,8,13
16,46,1,face014.png,3,8,14
16,25,1,face015.png,3,7,15
16,52,1,face016.png,3,5,16
16,30,1,face017.png,3,7,17
16,1,1,face018.png,6,5,18
16,57,1,face019.png,3,8,19
16,45,1,face020.png,2,9,20
16,16,2,flower001.png,7,3,21
16,48,2,flower002.png,6,2,22
16,23,2,flower003.png,7,3,23
16,20,2,flower004.png,6,2,24
16,34,2,flower005.png,6,2,25
16,11,2,flower006.png,6,6,26
16,41,2,flower007.png,8,7,27
16,55,2,flower008.png,7,3,28
16,47,2,flower009.png,7,2,29
16,37,2,flower010.png,7,3,30
16,36,2,flower011.png,7,2,31
16,4,2,flower012.png,7,4,32
16,28,2,flower013.png,6,2,33
16,32,2,flower014.png,7,3,34
16,39,2,flower015.png,7,3,35
16,43,2,flower016.png,3,8,36
16,26,2,flower017.png,7,2,37
16,60,2,flower018.png,8,7,38
16,22,2,flower019.png,7,4,39
16,40,2,flower020.png,5,5,40
16,35,3,snake001.png,5,3,41
16,7,3,snake002.png,3,6,42
16,6,3,snake003.png,2,5,43
16,14,3,snake004.png,3,2,44
16,13,3,snake005.png,2,6,45
16,27,3,snake006.png,2,7,46
16,24,3,snake007.png,2,7,47
16,3,3,snake008.png,4,3,48
16,21,3,snake009.png,3,3,49
16,10,3,snake010.png,2,6,50
16,5,3,snake011.png,6,2,51
16,2,3,snake012.png,5,1,52
16,33,3,snake013.png,4,2,53
16,56,3,snake014.png,2,8,54
16,12,3,snake015.png,3,3,55
16,9,3,snake016.png,4,3,56
16,42,3,snake017.png,3,5,57
16,51,3,snake018.png,6,8,58
16,58,3,snake019.png,3,7,59
16,54,3,snake020.png,2,6,60
17,28,1,face001.png,1,9,1
17,34,1,face002.png,1,9,2
17,59,1,face003.png,1,9,3
17,18,1,face004.png,1,9,4
17,10,1,face005.png,1,9,5
17,35,1,face006.png,1,9,6
17,58,1,face007.png,1,9,7
17,7,1,face008.png,1,9,8
17,15,1,face009.png,1,9,9
17,2,1,face010.png,1,8,10
17,12,1,face011.png,8,8,11
17,14,1,face012.png,1,8,12
17,23,1,face013.png,1,8,13
17,33,1,face014.png,1,8,14
17,29,1,face015.png,1,8,15
17,53,1,face016.png,1,9,16
17,55,1,face017.png,1,9,17
17,3,1,face018.png,1,9,18
17,24,1,face019.png,1,8,19
17,30,1,face020.png,1,9,20
17,56,2,flower001.png,3,3,21
17,13,2,flower002.png,7,7,22
17,11,2,flower003.png,7,6,23
17,26,2,flower004.png,6,2,24
17,17,2,flower005.png,7,7,25
17,45,2,flower006.png,4,3,26
17,20,2,flower007.png,6,2,27
17,46,2,flower008.png,6,4,28
17,51,2,flower009.png,3,2,29
17,42,2,flower010.png,4,2,30
17,4,2,flower011.png,3,4,31
17,27,2,flower012.png,4,3,32
17,5,2,flower013.png,7,4,33
17,54,2,flower014.png,7,2,34
17,47,2,flower015.png,6,3,35
17,9,2,flower016.png,6,2,36
17,52,2,flower017.png,4,1,37
17,40,2,flower018.png,6,3,38
17,49,2,flower019.png,6,1,39
17,1,2,flower020.png,3,6,40
17,31,3,snake001.png,7,3,41
17,21,3,snake002.png,6,6,42
17,48,3,snake003.png,6,2,43
17,43,3,snake004.png,6,4,44
17,50,3,snake005.png,4,2,45
17,39,3,snake006.png,6,2,46
17,22,3,snake007.png,7,6,47
17,8,3,snake008.png,6,3,48
17,57,3,snake009.png,3,3,49
17,16,3,snake010.png,6,3,50
17,19,3,snake011.png,8,6,51
17,32,3,snake012.png,4,2,52
17,60,3,snake013.png,4,2,53
17,41,3,snake014.png,2,4,54
17,37,3,snake015.png,4,3,55
17,36,3,snake016.png,6,2,56
17,6,3,snake017.png,6,2,57
17,25,3,snake018.png,4,4,58
17,44,3,snake019.png,3,3,59
17,38,3,snake020.png,3,4,60
18,60,1,face001.png,2,6,1
18,29,1,face002.png,1,9,2
18,41,1,face003.png,3,8,3
18,31,1,face004.png,2,9,4
18,44,1,face005.png,2,8,5
18,26,1,face006.png,3,7,6
18,2,1,face007.png,6,4,7
18,39,1,face008.png,2,7,8
18,14,1,face009.png,2,6,9
18,11,1,face010.png,4,6,10
18,27,1,face011.png,2,8,11
18,36,1,face012.png,2,8,12
18,15,1,face013.png,2,7,13
18,56,1,face014.png,2,8,14
18,4,1,face015.png,3,7,15
18,16,1,face016.png,1,8,16
18,1,1,face017.png,7,7,17
18,28,1,face018.png,2,8,18
18,33,1,face019.png,2,7,19
18,52,1,face020.png,1,8,20
18,12,2,flower001.png,3,1,21
18,17,2,flower002.png,5,2,22
18,5,2,flower003.png,5,2,23
18,22,2,flower004.png,3,3,24
18,34,2,flower005.png,4,2,25
18,59,2,flower006.png,2,6,26
18,37,2,flower007.png,3,3,27
18,54,2,flower008.png,4,1,28
18,7,2,flower009.png,5,1,29
18,43,2,flower010.png,3,2,30
18,20,2,flower011.png,4,2,31
18,40,2,flower012.png,2,6,32
18,49,2,flower013.png,3,1,33
18,25,2,flower014.png,5,1,34
18,24,2,flower015.png,4,2,35
18,30,2,flower016.png,5,2,36
18,45,2,flower017.png,4,2,37
18,18,2,flower018.png,5,2,38
18,46,2,flower019.png,4,2,39
18,10,2,flower020.png,3,3,40
18,42,3,snake001.png,5,2,41
18,53,3,snake002.png,4,3,42
18,38,3,snake003.png,4,3,43
18,9,3,snake004.png,5,2,44
18,51,3,snake005.png,3,3,45
18,57,3,snake006.png,4,4,46
18,3,3,snake007.png,6,2,47
18,47,3,snake008.png,4,3,48
18,23,3,snake009.png,5,3,49
18,6,3,snake010.png,4,3,50
18,35,3,snake011.png,4,3,51
18,13,3,snake012.png,4,3,52
18,21,3,snake013.png,4,2,53
18,55,3,snake014.png,3,4,54
18,19,3,snake015.png,4,2,55
18,48,3,snake016.png,3,3,56
18,50,3,snake017.png,5,2,57
18,58,3,snake018.png,3,4,58
18,8,3,snake019.png,4,3,59
18,32,3,snake020.png,5,3,60
19,16,1,face001.png,5,3,1
19,39,1,face002.png,4,3,2
19,18,1,face003.png,4,3,3
19,29,1,face004.png,3,3,4
19,26,1,face005.png,3,4,5
19,7,1,face006.png,3,5,6
19,59,1,face007.png,4,2,7
19,50,1,face008.png,4,2,8
19,4,1,face009.png,3,5,9
19,60,1,face010.png,3,3,10
19,6,1,face011.png,4,5,11
19,40,1,face012.png,3,3,12
19,31,1,face013.png,4,2,13
19,49,1,face014.png,3,3,14
19,48,1,face015.png,3,4,15
19,33,1,face016.png,4,3,16
19,20,1,face017.png,3,3,17
19,32,1,face018.png,4,2,18
19,14,1,face019.png,4,4,19
19,2,1,face020.png,4,5,20
19,42,2,flower001.png,5,2,21
19,53,2,flower002.png,5,2,22
19,13,2,flower003.png,5,2,23
19,21,2,flower004.png,6,3,24
19,22,2,flower005.png,5,3,25
19,56,2,flower006.png,5,2,26
19,41,2,flower007.png,5,2,27
19,12,2,flower008.png,4,5,28
19,3,2,flower009.png,5,3,29
19,35,2,flower010.png,4,2,30
19,27,2,flower011.png,4,3,31
19,55,2,flower012.png,6,3,32
19,9,2,flower013.png,6,5,33
19,54,2,flower014.png,5,2,34
19,43,2,flower015.png,6,3,35
19,5,2,flower016.png,5,4,36
19,30,2,flower017.png,5,3,37
19,58,2,flower018.png,6,3,38
19,24,2,flower019.png,5,3,39
19,11,2,flower020.png,5,3,40
19,36,3,snake001.png,4,4,41
19,17,3,snake002.png,4,4,42
19,10,3,snake003.png,4,4,43
19,8,3,snake004.png,4,4,44
19,15,3,snake005.png,4,4,45
19,1,3,snake006.png,4,4,46
19,37,3,snake007.png,3,2,47
19,25,3,snake008.png,4,4,48
19,28,3,snake009.png,4,4,49
19,19,3,snake010.png,4,4,50
19,57,3,snake011.png,4,3,51
19,34,3,snake012.png,4,4,52
19,38,3,snake013.png,3,3,53
19,45,3,snake014.png,2,4,54
19,46,3,snake015.png,3,4,55
19,23,3,snake016.png,4,4,56
19,51,3,snake017.png,4,4,57
19,47,3,snake018.png,4,4,58
19,44,3,snake019.png,3,4,59
19,52,3,snake020.png,2,4,60
20,31,1,face001.png,3,3,1
20,36,1,face002.png,2,8,2
20,11,1,face003.png,3,6,3
20,52,1,face004.png,2,8,4
20,16,1,face005.png,4,5,5
20,46,1,face006.png,3,3,6
20,42,1,face007.png,5,4,7
20,38,1,face008.png,2,8,8
20,40,1,face009.png,3,6,9
20,3,1,face010.png,3,6,10
20,39,1,face011.png,4,7,11
20,35,1,face012.png,5,6,12
20,2,1,face013.png,4,7,13
20,48,1,face014.png,3,6,14
20,54,1,face015.png,3,6,15
20,30,1,face016.png,2,7,16
20,28,1,face017.png,3,8,17
20,57,1,face018.png,3,7,18
20,34,1,face019.png,5,8,19
20,12,1,face020.png,2,7,20
20,43,2,flower001.png,5,1,21
20,60,2,flower002.png,5,1,22
20,5,2,flower003.png,6,2,23
20,10,2,flower004.png,6,3,24
20,50,2,flower005.png,6,3,25
20,51,2,flower006.png,3,6,26
20,13,2,flower007.png,6,3,27
20,47,2,flower008.png,5,3,28
20,23,2,flower009.png,3,5,29
20,18,2,flower010.png,6,2,30
20,55,2,flower011.png,5,1,31
20,33,2,flower012.png,3,4,32
20,15,2,flower013.png,6,3,33
20,37,2,flower014.png,5,1,34
20,53,2,flower015.png,5,1,35
20,6,2,flower016.png,6,2,36
20,58,2,flower017.png,5,1,37
20,44,2,flower018.png,6,4,38
20,25,2,flower019.png,6,3,39
20,29,2,flower020.png,3,4,40
20,17,3,snake001.png,5,1,41
20,45,3,snake002.png,6,1,42
20,9,3,snake003.png,5,1,43
20,4,3,snake004.png,5,5,44
20,20,3,snake005.png,5,1,45
20,59,3,snake006.png,5,1,46
20,56,3,snake007.png,5,5,47
20,8,3,snake008.png,5,1,48
20,19,3,snake009.png,5,5,49
20,7,3,snake010.png,5,2,50
20,1,3,snake011.png,5,1,51
20,32,3,snake012.png,5,1,52
20,24,3,snake013.png,5,1,53
20,27,3,snake014.png,4,4,54
20,21,3,snake015.png,5,1,55
20,49,3,snake016.png,5,2,56
20,26,3,snake017.png,5,1,57
20,14,3,snake018.png,5,1,58
20,22,3,snake019.png,5,1,59
20,41,3,snake020.png,5,1,60
21,38,1,face001.png,2,1,1
21,18,1,face002.png,2,1,2
21,4,1,face003.png,2,3,3
21,29,1,face004.png,2,3,4
21,7,1,face005.png,3,2,5
21,54,1,face006.png,1,1,6
21,48,1,face007.png,4,1,7
21,24,1,face008.png,2,1,8
21,30,1,face009.png,2,3,9
21,55,1,face010.png,3,1,10
21,2,1,face011.png,2,3,11
21,21,1,face012.png,2,3,12
21,47,1,face013.png,2,1,13
21,32,1,face014.png,2,1,14
21,15,1,face015.png,2,1,15
21,3,1,face016.png,3,3,16
21,10,1,face017.png,1,3,17
21,12,1,face018.png,2,2,18
21,23,1,face019.png,2,3,19
21,50,1,face020.png,3,2,20
21,34,2,flower001.png,5,1,21
21,28,2,flower002.png,5,1,22
21,59,2,flower003.png,5,1,23
21,42,2,flower004.png,5,1,24
21,58,2,flower005.png,5,1,25
21,16,2,flower006.png,5,1,26
21,11,2,flower007.png,5,1,27
21,17,2,flower008.png,5,1,28
21,51,2,flower009.png,5,1,29
21,33,2,flower010.png,5,1,30
21,52,2,flower011.png,6,2,31
21,25,2,flower012.png,6,2,32
21,5,2,flower013.png,5,1,33
21,22,2,flower014.png,5,1,34
21,31,2,flower015.png,5,1,35
21,9,2,flower016.png,5,1,36
21,46,2,flower017.png,6,2,37
21,43,2,flower018.png,6,2,38
21,6,2,flower019.png,5,1,39
21,14,2,flower020.png,5,1,40
21,35,3,snake001.png,5,1,41
21,39,3,snake002.png,5,1,42
21,56,3,snake003.png,5,1,43
21,41,3,snake004.png,5,1,44
21,13,3,snake005.png,5,2,45
21,40,3,snake006.png,5,1,46
21,19,3,snake007.png,5,1,47
21,26,3,snake008.png,5,1,48
21,57,3,snake009.png,5,1,49
21,36,3,snake010.png,5,1,50
21,60,3,snake011.png,5,1,51
21,1,3,snake012.png,5,2,52
21,8,3,snake013.png,5,1,53
21,49,3,snake014.png,5,1,54
21,20,3,snake015.png,5,1,55
21,45,3,snake016.png,5,1,56
21,37,3,snake017.png,5,1,57
21,53,3,snake018.png,1,1,58
21,44,3,snake019.png,5,1,59
21,27,3,snake020.png,5,1,60
23,39,1,face001.png,2,7,1
23,32,1,face002.png,2,7,2
23,17,1,face003.png,2,8,3
23,12,1,face004.png,2,8,4
23,55,1,face005.png,3,8,5
23,19,1,face006.png,3,7,6
23,44,1,face007.png,2,6,7
23,56,1,face008.png,3,8,8
23,25,1,face009.png,2,7,9
23,48,1,face010.png,3,6,10
23,30,1,face011.png,3,7,11
23,4,1,face012.png,1,9,12
23,21,1,face013.png,3,6,13
23,51,1,face014.png,2,7,14
23,29,1,face015.png,2,7,15
23,33,1,face016.png,1,8,16
23,28,1,face017.png,2,7,17
23,7,1,face018.png,2,8,18
23,42,1,face019.png,2,8,19
23,59,1,face020.png,2,8,20
23,10,2,flower001.png,6,5,21
23,47,2,flower002.png,5,5,22
23,14,2,flower003.png,5,5,23
23,8,2,flower004.png,7,6,24
23,27,2,flower005.png,6,5,25
23,26,2,flower006.png,5,4,26
23,46,2,flower007.png,5,7,27
23,5,2,flower008.png,7,7,28
23,37,2,flower009.png,6,5,29
23,13,2,flower010.png,5,5,30
23,24,2,flower011.png,4,4,31
23,31,2,flower012.png,6,5,32
23,3,2,flower013.png,7,7,33
23,15,2,flower014.png,5,5,34
23,38,2,flower015.png,5,4,35
23,41,2,flower016.png,5,6,36
23,50,2,flower017.png,6,5,37
23,20,2,flower018.png,6,6,38
23,49,2,flower019.png,6,5,39
23,9,2,flower020.png,7,7,40
23,40,3,snake001.png,2,7,41
23,35,3,snake002.png,2,7,42
23,36,3,snake003.png,3,6,43
23,52,3,snake004.png,2,6,44
23,11,3,snake005.png,3,4,45
23,58,3,snake006.png,2,7,46
23,34,3,snake007.png,3,6,47
23,45,3,snake008.png,3,5,48
23,23,3,snake009.png,2,8,49
23,43,3,snake010.png,3,5,50
23,6,3,snake011.png,3,5,51
23,22,3,snake012.png,2,6,52
23,2,3,snake013.png,3,5,53
23,16,3,snake014.png,3,5,54
23,60,3,snake015.png,3,4,55
23,1,3,snake016.png,3,5,56
23,18,3,snake017.png,3,5,57
23,54,3,snake018.png,2,8,58
23,57,3,snake019.png,2,7,59
23,53,3,snake020.png,2,7,60
24,40,1,face001.png,3,4,1
24,3,1,face002.png,4,4,2
24,48,1,face003.png,3,4,3
24,14,1,face004.png,4,5,4
24,32,1,face005.png,4,5,5
24,43,1,face006.png,4,5,6
24,34,1,face007.png,4,5,7
24,44,1,face008.png,4,6,8
24,10,1,face009.png,4,6,9
24,55,1,face010.png,4,4,10
24,4,1,face011.png,4,5,11
24,30,1,face012.png,4,5,12
24,6,1,face013.png,4,4,13
24,50,1,face014.png,4,5,14
24,8,1,face015.png,4,5,15
24,52,1,face016.png,4,5,16
24,31,1,face017.png,4,6,17
24,53,1,face018.png,4,5,18
24,22,1,face019.png,4,5,19
24,27,1,face020.png,4,5,20
24,1,2,flower001.png,6,5,21
24,51,2,flower002.png,6,3,22
24,23,2,flower003.png,6,4,23
24,9,2,flower004.png,6,4,24
24,13,2,flower005.png,6,4,25
24,17,2,flower006.png,6,4,26
24,28,2,flower007.png,6,4,27
24,15,2,flower008.png,6,4,28
24,16,2,flower009.png,6,3,29
24,18,2,flower010.png,6,4,30
24,7,2,flower011.png,5,3,31
24,54,2,flower012.png,6,4,32
24,47,2,flower013.png,6,3,33
24,37,2,flower014.png,6,4,34
24,59,2,flower015.png,6,3,35
24,45,2,flower016.png,6,4,36
24,5,2,flower017.png,6,6,37
24,38,2,flower018.png,6,5,38
24,19,2,flower019.png,6,5,39
24,20,2,flower020.png,6,5,40
24,25,3,snake001.png,3,5,41
24,58,3,snake002.png,3,5,42
24,33,3,snake003.png,3,4,43
24,42,3,snake004.png,3,5,44
24,21,3,snake005.png,3,6,45
24,36,3,snake006.png,3,5,46
24,11,3,snake007.png,4,5,47
24,60,3,snake008.png,3,4,48
24,41,3,snake009.png,3,4,49
24,56,3,snake010.png,3,4,50
24,2,3,snake011.png,3,5,51
24,12,3,snake012.png,3,6,52
24,46,3,snake013.png,3,5,53
24,24,3,snake014.png,3,5,54
24,39,3,snake015.png,3,4,55
24,49,3,snake016.png,3,5,56
24,26,3,snake017.png,3,4,57
24,57,3,snake018.png,3,5,58
24,35,3,snake019.png,3,5,59
24,29,3,snake020.png,3,4,60
25,56,1,face001.png,8,8,1
25,26,1,face002.png,2,7,2
25,46,1,face003.png,2,7,3
25,20,1,face004.png,2,8,4
25,57,1,face005.png,8,8,5
25,47,1,face006.png,8,8,6
25,38,1,face007.png,4,7,7
25,9,1,face008.png,3,3,8
25,17,1,face009.png,2,8,9
25,34,1,face010.png,2,8,10
25,50,1,face011.png,8,8,11
25,32,1,face012.png,2,7,12
25,19,1,face013.png,3,8,13
25,5,1,face014.png,3,7,14
25,54,1,face015.png,8,8,15
25,14,1,face016.png,3,8,16
25,35,1,face017.png,8,8,17
25,49,1,face018.png,2,8,18
25,36,1,face019.png,8,8,19
25,55,1,face020.png,8,8,20
25,40,2,flower001.png,7,6,21
25,41,2,flower002.png,6,6,22
25,4,2,flower003.png,7,6,23
25,44,2,flower004.png,6,6,24
25,31,2,flower005.png,7,6,25
25,6,2,flower006.png,6,6,26
25,58,2,flower007.png,5,8,27
25,12,2,flower008.png,6,5,28
25,33,2,flower009.png,7,6,29
25,53,2,flower010.png,6,6,30
25,25,2,flower011.png,6,5,31
25,24,2,flower012.png,6,6,32
25,23,2,flower013.png,6,6,33
25,37,2,flower014.png,7,6,34
25,30,2,flower015.png,7,6,35
25,2,2,flower016.png,7,5,36
25,45,2,flower017.png,6,5,37
25,28,2,flower018.png,7,6,38
25,21,2,flower019.png,7,4,39
25,42,2,flower020.png,6,6,40
25,43,3,snake001.png,3,3,41
25,13,3,snake002.png,4,3,42
25,11,3,snake003.png,4,3,43
25,10,3,snake004.png,4,3,44
25,48,3,snake005.png,4,3,45
25,51,3,snake006.png,4,2,46
25,39,3,snake007.png,4,4,47
25,27,3,snake008.png,4,3,48
25,15,3,snake009.png,4,3,49
25,8,3,snake010.png,4,3,50
25,3,3,snake011.png,4,3,51
25,1,3,snake012.png,4,3,52
25,60,3,snake013.png,4,4,53
25,22,3,snake014.png,4,4,54
25,16,3,snake015.png,4,3,55
25,59,3,snake016.png,4,3,56
25,7,3,snake017.png,4,3,57
25,52,3,snake018.png,2,2,58
25,29,3,snake019.png,4,3,59
25,18,3,snake020.png,3,3,60
26,42,1,face001.png,2,5,1
26,26,1,face002.png,2,6,2
26,11,1,face003.png,3,2,3
26,43,1,face004.png,3,6,4
26,6,1,face005.png,2,6,5
26,41,1,face006.png,3,6,6
26,33,1,face007.png,2,3,7
26,58,1,face008.png,3,4,8
26,8,1,face009.png,2,7,9
26,34,1,face010.png,2,3,10
26,2,1,face011.png,3,5,11
26,49,1,face012.png,2,7,12
26,47,1,face013.png,2,7,13
26,56,1,face014.png,2,2,14
26,38,1,face015.png,2,6,15
26,29,1,face016.png,2,5,16
26,39,1,face017.png,2,7,17
26,4,1,face018.png,2,6,18
26,60,1,face019.png,2,4,19
26,21,1,face020.png,2,6,20
26,10,2,flower001.png,6,7,21
26,27,2,flower002.png,7,6,22
26,51,2,flower003.png,6,7,23
26,7,2,flower004.png,7,6,24
26,22,2,flower005.png,7,6,25
26,50,2,flower006.png,7,8,26
26,14,2,flower007.png,7,6,27
26,46,2,flower008.png,7,8,28
26,24,2,flower009.png,7,4,29
26,28,2,flower010.png,6,7,30
26,59,2,flower011.png,7,7,31
26,16,2,flower012.png,7,6,32
26,19,2,flower013.png,6,7,33
26,1,2,flower014.png,7,2,34
26,5,2,flower015.png,7,6,35
26,48,2,flower016.png,8,7,36
26,57,2,flower017.png,7,6,37
26,17,2,flower018.png,7,6,38
26,3,2,flower019.png,8,4,39
26,23,2,flower020.png,8,6,40
26,9,3,snake001.png,5,1,41
26,13,3,snake002.png,4,6,42
26,31,3,snake003.png,2,6,43
26,55,3,snake004.png,3,5,44
26,40,3,snake005.png,3,5,45
26,15,3,snake006.png,4,6,46
26,52,3,snake007.png,3,7,47
26,12,3,snake008.png,5,6,48
26,25,3,snake009.png,2,3,49
26,53,3,snake010.png,2,5,50
26,44,3,snake011.png,2,8,51
26,37,3,snake012.png,2,6,52
26,32,3,snake013.png,2,7,53
26,54,3,snake014.png,5,4,54
26,20,3,snake015.png,3,2,55
26,30,3,snake016.png,2,3,56
26,18,3,snake017.png,2,3,57
26,36,3,snake018.png,2,6,58
26,45,3,snake019.png,3,7,59
26,35,3,snake020.png,2,4,60
27,51,1,face001.png,2,7,1
27,16,1,face002.png,3,7,2
27,41,1,face003.png,8,1,3
27,6,1,face004.png,7,1,4
27,44,1,face005.png,3,8,5
27,37,1,face006.png,2,7,6
27,31,1,face007.png,3,7,7
27,34,1,face008.png,3,7,8
27,32,1,face009.png,2,8,9
27,42,1,face010.png,2,7,10
27,17,1,face011.png,3,6,11
27,12,1,face012.png,2,8,12
27,54,1,face013.png,2,8,13
27,59,1,face014.png,1,8,14
27,35,1,face015.png,2,8,15
27,4,1,face016.png,2,6,16
27,7,1,face017.png,1,7,17
27,55,1,face018.png,2,9,18
27,15,1,face019.png,2,7,19
27,21,1,face020.png,2,8,20
27,38,2,flower001.png,8,7,21
27,20,2,flower002.png,8,7,22
27,50,2,flower003.png,7,5,23
27,60,2,flower004.png,8,7,24
27,29,2,flower005.png,8,6,25
27,24,2,flower006.png,5,5,26
27,49,2,flower007.png,8,5,27
27,30,2,flower008.png,8,5,28
27,48,2,flower009.png,6,5,29
27,45,2,flower010.png,8,7,30
27,36,2,flower011.png,6,5,31
27,1,2,flower012.png,8,4,32
27,27,2,flower013.png,7,8,33
27,3,2,flower014.png,7,6,34
27,52,2,flower015.png,8,8,35
27,53,2,flower016.png,7,7,36
27,19,2,flower017.png,8,7,37
27,23,2,flower018.png,6,5,38
27,13,2,flower019.png,8,6,39
27,39,2,flower020.png,9,8,40
27,47,3,snake001.png,2,7,41
27,9,3,snake002.png,5,6,42
27,14,3,snake003.png,2,8,43
27,26,3,snake004.png,4,7,44
27,5,3,snake005.png,6,7,45
27,40,3,snake006.png,1,9,46
27,22,3,snake007.png,4,7,47
27,2,3,snake008.png,7,4,48
27,46,3,snake009.png,2,7,49
27,28,3,snake010.png,1,7,50
27,25,3,snake011.png,4,5,51
27,18,3,snake012.png,3,7,52
27,56,3,snake013.png,2,7,53
27,57,3,snake014.png,1,7,54
27,8,3,snake015.png,5,6,55
27,11,3,snake016.png,3,8,56
27,43,3,snake017.png,2,8,57
27,33,3,snake018.png,1,8,58
27,58,3,snake019.png,1,8,59
27,10,3,snake020.png,5,9,60
28,23,1,face001.png,4,5,1
28,7,1,face002.png,6,4,2
28,10,1,face003.png,6,4,3
28,54,1,face004.png,7,6,4
28,50,1,face005.png,7,5,5
28,24,1,face006.png,3,5,6
28,59,1,face007.png,8,7,7
28,2,1,face008.png,6,2,8
28,33,1,face009.png,4,5,9
28,35,1,face010.png,2,5,10
28,43,1,face011.png,3,6,11
28,55,1,face012.png,4,6,12
28,58,1,face013.png,7,4,13
